"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.2,Do you see what I see? The search for consensus among executivesâ€™ perceptions of IT business value,Issue 3,"Volume 23, 2014 - Issue 3","Since firms rarely collect data on the precise economic or financial impacts of information technology (IT), perceptions play a key role in assessing IT impacts. To the extent that executives in the same firm evaluate IT impacts similarly, it can be easier to approve future IT investments or to initiate corrective action for failing IT investments. In this study, we use distributed sensemaking theory to investigate the conditions under which executives will reach a consensus as to the extent and locus of firm and process-level IT impacts in their firm. Using data from surveys of 133 top-level business executives in 13 firms, we show that consensus is a function of CIO-led sensegiving in the form of IT promotion, CIO leadership, information systems (IS) engagement with end users, and IS-business communications. The absence of consensus – discord – suggests IS disengagement, a lack of effective CIO leadership, weak IT-business communications, and ineffective promotion of the role of IT. Sensegiving does not mean telling executives what to think about IT but rather how to think about IT and its impacts at various points within the firm. Whether IT impacts are rated high or low, efforts to create increased consensus among executives can greatly enhance value from IT.","['executive perceptions', 'sensemaking', 'sensegiving', 'consensus', 'IT impacts', 'binary logit regression']",Paul P Tallon,https://www.tandfonline.com/author/Tallon%2C+Paul+P,"Information Systems and Operations Management, Sellinger School of Business and Management, Loyola UniversityBaltimoreMDUSA
Correspondence
pptallon@loyola.edu
View further author information",pptallon@loyola.edu
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Yang Chen,https://www.tandfonline.com/author/Chen%2C+Yang,"School of Business Administration, Southwestern University of Finance and EconomicsSichuanP.R. China
View further author information",
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Yi Wang,https://www.tandfonline.com/author/Wang%2C+Yi,"Business School, Shantou UniversityGuangdongP.R. China
Correspondence
ywang63@stu.edu.cn
View further author information",ywang63@stu.edu.cn
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Saggi Nevo,https://www.tandfonline.com/author/Nevo%2C+Saggi,"Information Technology Management, School of Business, University at AlbanyAlbanyNYU.S.A.
View further author information",
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Jiafei Jin,https://www.tandfonline.com/author/Jin%2C+Jiafei,,
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Luning Wang,https://www.tandfonline.com/author/Wang%2C+Luning,,
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.4,IT capability and organizational performance: the roles of business process agility and environmental factors,Issue 3,"Volume 23, 2014 - Issue 3","The business value of information technology (IT) has been one of the top concerns of both practitioners and scholars for decades. Numerous studies have documented the positive effects of IT capability on organizational performance but our knowledge of the processes through which such gains are achieved remains limited due to a lack of focus on the business environment. Such a linkage therefore remains the subject of debate in the information systems literature. In this study, we fill this gap by investigating the mediating role of business process agility and the moderating roles of environmental factors. On the basis of matched survey data obtained from 214 IT and business executives from manufacturing firms in China, our analyses show that even though firm-wide IT capability presents the characteristics of rarity, appropriability, non-reproducibility, and non-substitutability, its impact on organizational performance is fully mediated by business process agility. Our results also show that the impact of the environment is multifaceted and nuanced. In particular, environmental hostility weakens the effect of IT capability on business process agility, while environmental complexity strengthens it. The theoretical and practical implications of this study, and its limitations, are also discussed.","['IT capability', 'organizational performance', 'business process agility', 'environmental factors']",Wing S Chow,https://www.tandfonline.com/author/Chow%2C+Wing+S,"Department of Finance and Decision SciencesSchool of Business, Hong Kong Baptist UniversityHong KongP.R. China
View further author information",
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.3,Blending bureaucratic and collaborative management styles to achieve control ambidexterity in IS projects,Issue 3,"Volume 23, 2014 - Issue 3","Managing information systems (IS) projects requires what we refer to as ‘control ambidexterity’, which is the use of different types of control to meet conflicting demands. This leads to the use of contrasting styles of IS project management and creates tensions in managerial practice, neither of which are well understood. We address this theoretical gap in our understanding based on an exploratory case study of an IS implementation project in the financial services industry. Adopting the lens of management styles as a meta-theoretical perspective, we sought to address two research questions: (1) Which management style(s) do IS project managers draw upon in practice and why? (2) What kinds of tensions result for IS project managers and team members from drawing upon contrasting management styles in combination – and how do IS project managers and team members deal with these tensions? Two contrasting styles of management emerged from our data – bureaucratic and collaborative – that are drawn upon by IS project managers to achieve control ambidexterity. Furthermore, drawing upon these two different styles in combination within the confines of a single project creates tensions. We explore these tensions and present an illustrative example of how IS project managers can deal with these tensions successfully in practice. Specifically, we find that they can be dealt with effectively by a tandem of two project managers who share responsibility for managing the IS project. The findings of this study have important implications for our understanding of control ambidexterity in IS projects.","['control ambidexterity', 'IS project management', 'tensions', 'contrasting management styles', 'tandem project management structure']",Robert Wayne Gregory,https://www.tandfonline.com/author/Gregory%2C+Robert+Wayne,"University of GöttingenGermany
Correspondence
gregory@wiwi.uni-goettingen.de
View further author information",gregory@wiwi.uni-goettingen.de
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.3,Blending bureaucratic and collaborative management styles to achieve control ambidexterity in IS projects,Issue 3,"Volume 23, 2014 - Issue 3","Managing information systems (IS) projects requires what we refer to as ‘control ambidexterity’, which is the use of different types of control to meet conflicting demands. This leads to the use of contrasting styles of IS project management and creates tensions in managerial practice, neither of which are well understood. We address this theoretical gap in our understanding based on an exploratory case study of an IS implementation project in the financial services industry. Adopting the lens of management styles as a meta-theoretical perspective, we sought to address two research questions: (1) Which management style(s) do IS project managers draw upon in practice and why? (2) What kinds of tensions result for IS project managers and team members from drawing upon contrasting management styles in combination – and how do IS project managers and team members deal with these tensions? Two contrasting styles of management emerged from our data – bureaucratic and collaborative – that are drawn upon by IS project managers to achieve control ambidexterity. Furthermore, drawing upon these two different styles in combination within the confines of a single project creates tensions. We explore these tensions and present an illustrative example of how IS project managers can deal with these tensions successfully in practice. Specifically, we find that they can be dealt with effectively by a tandem of two project managers who share responsibility for managing the IS project. The findings of this study have important implications for our understanding of control ambidexterity in IS projects.","['control ambidexterity', 'IS project management', 'tensions', 'contrasting management styles', 'tandem project management structure']",Mark Keil,https://www.tandfonline.com/author/Keil%2C+Mark,"Georgia State University, Robinson College of BusinessU.S.A.
View further author information",
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.1,Why end-users move to the cloud: a migration-theoretic analysis,Issue 3,"Volume 23, 2014 - Issue 3","This study presents and empirically validates a model of end-user migration from client-hosted computing to cloud computing. Synthesizing key findings from IT adoption and post-adoption research, switching research, and cloud computing studies, it builds an integrative framework of cloud migration using migration theory as a theoretical lens, and postulates interdependencies among these predictors. A longitudinal survey of Google Apps adoption among student subjects in South Korea validates our proposed model. This study contributes to our nascent body of knowledge on IT migration by drawing attention to this emerging phenomenon, demonstrating how migration research is different from IT adoption research, identifying salient factors that enable or hinder cloud migration, elaborating interdependencies between these different predictors, and bringing in migration theory as a referent theory to the information systems literature.","['cloud computing', 'migration theory', 'IT migration', 'survey research']",Anol Bhattacherjee,https://www.tandfonline.com/author/Bhattacherjee%2C+Anol,"Information Systems and Decision Sciences, University of South FloridaTampaU.S.A.;Global Service Management, Sogang UniversitySeoulKorea
View further author information",
"European Journal of Information Systems, Volume 23, Issue 3 (2014)",https://www.tandfonline.com/doi/full/10.1057/ejis.2013.1,Why end-users move to the cloud: a migration-theoretic analysis,Issue 3,"Volume 23, 2014 - Issue 3","This study presents and empirically validates a model of end-user migration from client-hosted computing to cloud computing. Synthesizing key findings from IT adoption and post-adoption research, switching research, and cloud computing studies, it builds an integrative framework of cloud migration using migration theory as a theoretical lens, and postulates interdependencies among these predictors. A longitudinal survey of Google Apps adoption among student subjects in South Korea validates our proposed model. This study contributes to our nascent body of knowledge on IT migration by drawing attention to this emerging phenomenon, demonstrating how migration research is different from IT adoption research, identifying salient factors that enable or hinder cloud migration, elaborating interdependencies between these different predictors, and bringing in migration theory as a referent theory to the information systems literature.","['cloud computing', 'migration theory', 'IT migration', 'survey research']",Sang Cheol Park,https://www.tandfonline.com/author/Park%2C+Sang+Cheol,"Department of Tourism/Distribution ManagementSchool of Business, Hyupsung UniversityGyeonggi-doRepublic of Korea
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2014.1,Why would we care about privacy?,Issue 2,"Volume 23, 2014 - Issue 2","This study presents and empirically validates a model of end-user migration from client-hosted computing to cloud computing. Synthesizing key findings from IT adoption and post-adoption research, switching research, and cloud computing studies, it builds an integrative framework of cloud migration using migration theory as a theoretical lens, and postulates interdependencies among these predictors. A longitudinal survey of Google Apps adoption among student subjects in South Korea validates our proposed model. This study contributes to our nascent body of knowledge on IT migration by drawing attention to this emerging phenomenon, demonstrating how migration research is different from IT adoption research, identifying salient factors that enable or hinder cloud migration, elaborating interdependencies between these different predictors, and bringing in migration theory as a referent theory to the information systems literature.","['cloud computing', 'migration theory', 'IT migration', 'survey research']",Tamara Dinev,https://www.tandfonline.com/author/Dinev%2C+Tamara,"Florida Atlantic University, Boca Raton, U.S.A.",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2013.17,Cultural and generational influences on privacy concerns: a qualitative study in seven European countries,Issue 2,"Volume 23, 2014 - Issue 2","This research examines how European citizens decide to disclose and protect their personal data and thereby reveals cultural and generational divides. Focus group discussions featured either young people, aged 15 to 24 years, or adults, between 25 and 70 years of age, and were conducted in seven EU member states. The results of a computer-aided text analysis with two complementary software packages suggest similarities and differences in participants' views and privacy concerns (PC). Responsibility is relevant to personal data management, which represents a hotly contested issue. A geographical north-south divide appears for the importance of responsibility as opposed to trust. Moreover, people regard disclosure differently in the south (as a choice) and east (as forced) of Europe. Younger people express more positive attitudes toward data management, feel more responsible, and are more confident in their ability to prevent possible data misuse. Their lower PC and greater protective behaviours (i.e., a potential reversed privacy paradox) may help explain contradictory results in prior literature. These results offer significant and useful theoretical, managerial, and policy implications.","['privacy concerns', 'personal data disclosure', 'focus groups', 'computer-aided text analysis', 'cultural variation', 'generation divide']",Caroline Lancelot Miltgen,https://www.tandfonline.com/author/Miltgen%2C+Caroline+Lancelot,"GRANEM Research Center, Angers University, Angers, France
Correspondence
caroline.miltgen@orange.fr
View further author information",caroline.miltgen@orange.fr
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2013.17,Cultural and generational influences on privacy concerns: a qualitative study in seven European countries,Issue 2,"Volume 23, 2014 - Issue 2","This research examines how European citizens decide to disclose and protect their personal data and thereby reveals cultural and generational divides. Focus group discussions featured either young people, aged 15 to 24 years, or adults, between 25 and 70 years of age, and were conducted in seven EU member states. The results of a computer-aided text analysis with two complementary software packages suggest similarities and differences in participants' views and privacy concerns (PC). Responsibility is relevant to personal data management, which represents a hotly contested issue. A geographical north-south divide appears for the importance of responsibility as opposed to trust. Moreover, people regard disclosure differently in the south (as a choice) and east (as forced) of Europe. Younger people express more positive attitudes toward data management, feel more responsible, and are more confident in their ability to prevent possible data misuse. Their lower PC and greater protective behaviours (i.e., a potential reversed privacy paradox) may help explain contradictory results in prior literature. These results offer significant and useful theoretical, managerial, and policy implications.","['privacy concerns', 'personal data disclosure', 'focus groups', 'computer-aided text analysis', 'cultural variation', 'generation divide']",Dominique Peyrat-Guillard,https://www.tandfonline.com/author/Peyrat-Guillard%2C+Dominique,"GRANEM Research Center, Angers University, Angers, France
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2013.18,A systematic methodology for privacy impact assessments: a design science approach,Issue 2,"Volume 23, 2014 - Issue 2","For companies that develop and operate IT applications that process the personal data of customers and employees, a major problem is protecting these data and preventing privacy breaches. Failure to adequately address this problem can result in considerable damage to the company's reputation and finances, as well as negative effects for customers or employees (data subjects). To address this problem, we propose a methodology that systematically considers privacy issues by using a step-by-step privacy impact assessment (PIA). Existing PIA approaches cannot be applied easily because they are improperly structured or imprecise and lengthy. We argue that companies that employ our PIA can achieve ‘privacy-by-design’, which is widely heralded by data protection authorities. In fact, the German Federal Office for Information Security (BSI) ratified the approach we present in this article for the technical field of RFID and published it as a guideline in November 2011. The contribution of the artefacts we created is twofold: First, we provide a formal problem representation structure for the analysis of privacy requirements. Second, we reduce the complexity of the privacy regulation landscape for practitioners who need to make privacy management decisions for their IT applications.","['privacy impact assessment', 'privacy-by-design', 'security risk assessment', 'design science']",Marie Caroline Oetzel,https://www.tandfonline.com/author/Oetzel%2C+Marie+Caroline,"Vienna University of Economics and Business, Institute of Management Information Systems, Vienna, Austria
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2013.18,A systematic methodology for privacy impact assessments: a design science approach,Issue 2,"Volume 23, 2014 - Issue 2","For companies that develop and operate IT applications that process the personal data of customers and employees, a major problem is protecting these data and preventing privacy breaches. Failure to adequately address this problem can result in considerable damage to the company's reputation and finances, as well as negative effects for customers or employees (data subjects). To address this problem, we propose a methodology that systematically considers privacy issues by using a step-by-step privacy impact assessment (PIA). Existing PIA approaches cannot be applied easily because they are improperly structured or imprecise and lengthy. We argue that companies that employ our PIA can achieve ‘privacy-by-design’, which is widely heralded by data protection authorities. In fact, the German Federal Office for Information Security (BSI) ratified the approach we present in this article for the technical field of RFID and published it as a guideline in November 2011. The contribution of the artefacts we created is twofold: First, we provide a formal problem representation structure for the analysis of privacy requirements. Second, we reduce the complexity of the privacy regulation landscape for practitioners who need to make privacy management decisions for their IT applications.","['privacy impact assessment', 'privacy-by-design', 'security risk assessment', 'design science']",Sarah Spiekermann,https://www.tandfonline.com/author/Spiekermann%2C+Sarah,"Vienna University of Economics and Business, Institute of Management Information Systems, Vienna, Austria
Correspondence
sspieker@wu.ac.at
View further author information",sspieker@wu.ac.at
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.53,A process model for analyzing and managing flexibility in information systems,Issue 2,"Volume 23, 2014 - Issue 2","Competitive pressures are forcing organizations to be flexible. Being responsive to changing environmental conditions is an important factor in determining corporate performance. Earlier research, focusing primarily on IT infrastructure, has shown that organizational flexibility is closely related to IT infrastructure flexibility. Using real-world cases, this paper explores flexibility in the broader context of the IS function. An empirically derived framework for better understanding and managing IS flexibility is developed using grounded theory and content analysis. A process model for managing flexibility is presented; it includes steps for understanding contextual factors, recognizing reasons why flexibility is important, evaluating what needs to be flexible, identifying flexibility categories and stakeholders, diagnosing types of flexibility needed, understanding synergies and tradeoffs between them, and prescribing strategies for proactively managing IS flexibility. Three major flexibility categories, flexibility in IS operations, flexibility in IS systems & services development and deployment, and flexibility in IS management, containing 10 IS flexibility types are identified and described.","['IS flexibility', 'IS management', 'Process model']",Ram L. Kumar,https://www.tandfonline.com/author/Kumar%2C+Ram+L,"University of North Carolina at Charlotte, Charlotte, U.S.A.
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.53,A process model for analyzing and managing flexibility in information systems,Issue 2,"Volume 23, 2014 - Issue 2","Competitive pressures are forcing organizations to be flexible. Being responsive to changing environmental conditions is an important factor in determining corporate performance. Earlier research, focusing primarily on IT infrastructure, has shown that organizational flexibility is closely related to IT infrastructure flexibility. Using real-world cases, this paper explores flexibility in the broader context of the IS function. An empirically derived framework for better understanding and managing IS flexibility is developed using grounded theory and content analysis. A process model for managing flexibility is presented; it includes steps for understanding contextual factors, recognizing reasons why flexibility is important, evaluating what needs to be flexible, identifying flexibility categories and stakeholders, diagnosing types of flexibility needed, understanding synergies and tradeoffs between them, and prescribing strategies for proactively managing IS flexibility. Three major flexibility categories, flexibility in IS operations, flexibility in IS systems & services development and deployment, and flexibility in IS management, containing 10 IS flexibility types are identified and described.","['IS flexibility', 'IS management', 'Process model']",Antonis C. Stylianou,https://www.tandfonline.com/author/Stylianou%2C+Antonis+C,"University of North Carolina at Charlotte, Charlotte, U.S.A.
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.55,Understanding online customers' ties to merchants: the moderating influence of trust on the relationship between switching costs and e-loyalty,Issue 2,"Volume 23, 2014 - Issue 2","Fostering customer loyalty is a key objective for online businesses. Initial transactions with new customers are less profitable than transactions with existing customers, making loyalty an important strategy. Drawing on research examining online customer loyalty (termed e-loyalty), switching costs, and trust, this study provides an empirical test of the relative influence of trust vs switching costs on e-loyalty for e-service providers. We further examine whether trust moderates the relationship between switching costs and e-loyalty. We propose that in the presence of high customer trust, e-service providers should have less need to rely on switching costs as a driver of e-loyalty. We test the hypothesized relationships using data collected from 299 repeat users of online travel services. Our results confirm that trust is a more important predictor of e-loyalty than switching costs. In addition, we find that the impact of switching costs on e-loyalty depends on the level of trust felt by customers. This study extends our understanding of customer loyalty, switching costs, and trust in e-commerce environments and provides practical, theory-driven guidelines to e-businesses seeking to develop customer loyalty programmes.","['electronic commerce', 'customer loyalty', 'trust', 'switching costs', 'electronic business strategies']",Michelle Carter,https://www.tandfonline.com/author/Carter%2C+Michelle,"Department of Information Systems & Quantitative Analysis, University of Nebraska Omaha, Omaha, NE, U.S.A.
Correspondence
mscarter@unomaha.edu
View further author information",mscarter@unomaha.edu
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.55,Understanding online customers' ties to merchants: the moderating influence of trust on the relationship between switching costs and e-loyalty,Issue 2,"Volume 23, 2014 - Issue 2","Fostering customer loyalty is a key objective for online businesses. Initial transactions with new customers are less profitable than transactions with existing customers, making loyalty an important strategy. Drawing on research examining online customer loyalty (termed e-loyalty), switching costs, and trust, this study provides an empirical test of the relative influence of trust vs switching costs on e-loyalty for e-service providers. We further examine whether trust moderates the relationship between switching costs and e-loyalty. We propose that in the presence of high customer trust, e-service providers should have less need to rely on switching costs as a driver of e-loyalty. We test the hypothesized relationships using data collected from 299 repeat users of online travel services. Our results confirm that trust is a more important predictor of e-loyalty than switching costs. In addition, we find that the impact of switching costs on e-loyalty depends on the level of trust felt by customers. This study extends our understanding of customer loyalty, switching costs, and trust in e-commerce environments and provides practical, theory-driven guidelines to e-businesses seeking to develop customer loyalty programmes.","['electronic commerce', 'customer loyalty', 'trust', 'switching costs', 'electronic business strategies']",Ryan Wright,https://www.tandfonline.com/author/Wright%2C+Ryan,"Isenberg School of Management, University of Massachusetts Amherst, Amherst, MA, U.S.A.
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.55,Understanding online customers' ties to merchants: the moderating influence of trust on the relationship between switching costs and e-loyalty,Issue 2,"Volume 23, 2014 - Issue 2","Fostering customer loyalty is a key objective for online businesses. Initial transactions with new customers are less profitable than transactions with existing customers, making loyalty an important strategy. Drawing on research examining online customer loyalty (termed e-loyalty), switching costs, and trust, this study provides an empirical test of the relative influence of trust vs switching costs on e-loyalty for e-service providers. We further examine whether trust moderates the relationship between switching costs and e-loyalty. We propose that in the presence of high customer trust, e-service providers should have less need to rely on switching costs as a driver of e-loyalty. We test the hypothesized relationships using data collected from 299 repeat users of online travel services. Our results confirm that trust is a more important predictor of e-loyalty than switching costs. In addition, we find that the impact of switching costs on e-loyalty depends on the level of trust felt by customers. This study extends our understanding of customer loyalty, switching costs, and trust in e-commerce environments and provides practical, theory-driven guidelines to e-businesses seeking to develop customer loyalty programmes.","['electronic commerce', 'customer loyalty', 'trust', 'switching costs', 'electronic business strategies']",Jason Bennett Thatcher,https://www.tandfonline.com/author/Thatcher%2C+Jason+Bennett,,
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.55,Understanding online customers' ties to merchants: the moderating influence of trust on the relationship between switching costs and e-loyalty,Issue 2,"Volume 23, 2014 - Issue 2","Fostering customer loyalty is a key objective for online businesses. Initial transactions with new customers are less profitable than transactions with existing customers, making loyalty an important strategy. Drawing on research examining online customer loyalty (termed e-loyalty), switching costs, and trust, this study provides an empirical test of the relative influence of trust vs switching costs on e-loyalty for e-service providers. We further examine whether trust moderates the relationship between switching costs and e-loyalty. We propose that in the presence of high customer trust, e-service providers should have less need to rely on switching costs as a driver of e-loyalty. We test the hypothesized relationships using data collected from 299 repeat users of online travel services. Our results confirm that trust is a more important predictor of e-loyalty than switching costs. In addition, we find that the impact of switching costs on e-loyalty depends on the level of trust felt by customers. This study extends our understanding of customer loyalty, switching costs, and trust in e-commerce environments and provides practical, theory-driven guidelines to e-businesses seeking to develop customer loyalty programmes.","['electronic commerce', 'customer loyalty', 'trust', 'switching costs', 'electronic business strategies']",Richard Klein,https://www.tandfonline.com/author/Klein%2C+Richard,"Chapman Graduate School of Business Administration, Florida International University, Miami, Florida, USA
View further author information",
"European Journal of Information Systems, Volume 23, Issue 2 (2014)",https://www.tandfonline.com/doi/abs/10.1057/ejis.2012.56,Using organizational influence processes to overcome IS implementation barriers: lessons from a longitudinal case study of SPI implementation,Issue 2,"Volume 23, 2014 - Issue 2","A fundamental tenet of the information systems (IS) discipline holds that: (a) a lack of formal power and influence over the organization targeted for change, (b) weak support from top management, and (c) organizational memories of prior failures are barriers to implementation success. Our research, informed by organization influence, compellingly illustrates that such conditions do not necessarily doom a project to failure. In this paper, we present an analysis of how an IS implementation team designed and enacted a coordinated strategy of organizational influence to achieve implementation success despite these barriers. Our empirical analysis also found that technology implementation and change is largely an organizational influence process (OIP), and thus technical-rational approaches alone are inadequate for achieving success. Our findings offer managers important insights into how they can design and enact OIPs to effectively manage IS implementation. Further, we show how the theory of organizational influence can enhance understanding of IS implementation dynamics and advance the development of a theory of effective IS change agentry.","['IS implementation', 'longitudinal case study', 'organizational influence processes', 'software process improvement', 'barriers']",Ojelanki Ngwenyama,https://www.tandfonline.com/author/Ngwenyama%2C+Ojelanki,"Ted Rogers School of Management, Ryerson University, Toronto, Ontario, Canada;Faculty of Commerce, University of Cape Town, South Africa
View further author information",
