"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0053-2,The role of context in IT assimilation: A multi-method study of a SaaS platform in the US nonprofit sector,Issue 5,"Volume 26, 2017 - Issue 5","Nonprofit organizations (NPOs) operate in environments characterized by growing competition for resources and greater stakeholder demands for accountability, which makes deploying and maintaining information systems a struggle. In this competitive, resource-constrained environment, enterprise Software-as-a-Service (SaaS) platforms offer NPOs a cost-effective way access reliable, low-maintenance information technology services. Thus, the extent to which NPOs assimilate SaaS is an important area of inquiry. Yet despite the wealth of research on organizational IT assimilation, we know little regarding whether, when, and how NPOs assimilate IT innovations. We further our understanding of NPO assimilation of SaaS by conducting a context-based study. To do so, we employ multiple methods with data collected from US-based NPOs executives. Our first study showed that organizational factors (e.g., readiness, top management participation) and environmental factors (e.g., social gains, industry) affect the degree to which NPOs assimilate SaaS. However, we also found that technological factors do not appear to play a significant role in NPO SaaS assimilation. We conducted a phenomenological analysis to shed further light on this unexpected finding. Our analysis found that readiness to adopt SaaS, perceptions about SaaS complexity, and the use of outside consultants all played a key role in NPOs’ assimilation process.","['nonprofit', 'enterprise systems', 'assimilation', 'SaaS', 'cloud computing', 'enterprise SaaS platforms']",Ryan T. Wright,"Ryan T. Wright is an Associate Professor in the McIntire School of Commerce at University of Virginia. He holds a Ph.D. from Washington State University and an MBA and B.S. from the University of Montana. He is published in EJIS, MIS Quarterly, Information Systems Research and other high-quality outlets. His research has also been funded by the National Science Foundation.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0053-2,The role of context in IT assimilation: A multi-method study of a SaaS platform in the US nonprofit sector,Issue 5,"Volume 26, 2017 - Issue 5","Nonprofit organizations (NPOs) operate in environments characterized by growing competition for resources and greater stakeholder demands for accountability, which makes deploying and maintaining information systems a struggle. In this competitive, resource-constrained environment, enterprise Software-as-a-Service (SaaS) platforms offer NPOs a cost-effective way access reliable, low-maintenance information technology services. Thus, the extent to which NPOs assimilate SaaS is an important area of inquiry. Yet despite the wealth of research on organizational IT assimilation, we know little regarding whether, when, and how NPOs assimilate IT innovations. We further our understanding of NPO assimilation of SaaS by conducting a context-based study. To do so, we employ multiple methods with data collected from US-based NPOs executives. Our first study showed that organizational factors (e.g., readiness, top management participation) and environmental factors (e.g., social gains, industry) affect the degree to which NPOs assimilate SaaS. However, we also found that technological factors do not appear to play a significant role in NPO SaaS assimilation. We conducted a phenomenological analysis to shed further light on this unexpected finding. Our analysis found that readiness to adopt SaaS, perceptions about SaaS complexity, and the use of outside consultants all played a key role in NPOs’ assimilation process.","['nonprofit', 'enterprise systems', 'assimilation', 'SaaS', 'cloud computing', 'enterprise SaaS platforms']",Nicholas Roberts,"Nicholas Roberts is an Assistant Professor of Information Systems at Colorado State University. He received his PhD from Clemson University. His research focuses on understanding whether, when, and how information technology affects value creation within and across organizations.",NA
"European Journal of Information Systems, Volume 26, Issue 5 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0053-2,The role of context in IT assimilation: A multi-method study of a SaaS platform in the US nonprofit sector,Issue 5,"Volume 26, 2017 - Issue 5","Nonprofit organizations (NPOs) operate in environments characterized by growing competition for resources and greater stakeholder demands for accountability, which makes deploying and maintaining information systems a struggle. In this competitive, resource-constrained environment, enterprise Software-as-a-Service (SaaS) platforms offer NPOs a cost-effective way access reliable, low-maintenance information technology services. Thus, the extent to which NPOs assimilate SaaS is an important area of inquiry. Yet despite the wealth of research on organizational IT assimilation, we know little regarding whether, when, and how NPOs assimilate IT innovations. We further our understanding of NPO assimilation of SaaS by conducting a context-based study. To do so, we employ multiple methods with data collected from US-based NPOs executives. Our first study showed that organizational factors (e.g., readiness, top management participation) and environmental factors (e.g., social gains, industry) affect the degree to which NPOs assimilate SaaS. However, we also found that technological factors do not appear to play a significant role in NPO SaaS assimilation. We conducted a phenomenological analysis to shed further light on this unexpected finding. Our analysis found that readiness to adopt SaaS, perceptions about SaaS complexity, and the use of outside consultants all played a key role in NPOs’ assimilation process.","['nonprofit', 'enterprise systems', 'assimilation', 'SaaS', 'cloud computing', 'enterprise SaaS platforms']",David Wilson,"David W. Wilson is an assistant professor of management information systems at the University of Oklahoma. His research has appeared in MIS Quarterly, the International Journal of Human–Computer Interaction, and Communications of the AIS, among others. His research interests include information privacy, online identity, personal disclosure, and meta-analysis methodologies.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0029-7,"Information quality, user satisfaction, and the manifestation of workarounds: a qualitative and quantitative study of enterprise content management system users",Issue 4,"Volume 26, 2017 - Issue 4","In this paper, we focus on a critical aspect of work in organizations: using information in work tasks which is provided by information systems (IS) such as enterprise content management (ECM) systems. Our study based on the IS success model, 34 interviews, and an empirical study of 247 ECM system users at a financial service provider indicates that it is appropriate to differentiate between contextual and representational information quality as two information quality dimensions. Furthermore, we reveal that in addition to system quality, the two information quality dimensions are important in determining end-user satisfaction, which in turn influences the manifestation of workarounds. Our study also finds that employees using workarounds to avoid an ECM system implemented several years is negatively related to individual net benefits of the ECM system. Hence, we conclude that when investigating large-scale IS such as ECM systems, it is important to differentiate among information quality dimensions to more deeply understand end-user satisfaction and the resulting manifestation of workarounds. Moreover, this research guides organizations in implementing the most appropriate countermeasures based on the importance of either contextual or representational information quality.","['user acceptance', 'information systems success', 'workarounds', 'enterprise content management', 'case study', 'field study']",Sven Laumer,"Sven Laumer is an Assistant Professor at University of Bamberg. His research results about IT adoption and IS usage, user resistance, technostress, and the IT workforce have been published among others in European Journal of Information Systems, Information Systems Journal, Journal of Information Technology, Journal of Strategic Information Systems, Information Systems Frontiers, Wirtschaftsinformatik and MIS Quarterly Executive as well as in the proceedings of various conferences (including ICIS). He is the winner of the ACM SIGMIS Magid Igbaria Outstanding Conference Paper of the Year 2011 Award.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0029-7,"Information quality, user satisfaction, and the manifestation of workarounds: a qualitative and quantitative study of enterprise content management system users",Issue 4,"Volume 26, 2017 - Issue 4","In this paper, we focus on a critical aspect of work in organizations: using information in work tasks which is provided by information systems (IS) such as enterprise content management (ECM) systems. Our study based on the IS success model, 34 interviews, and an empirical study of 247 ECM system users at a financial service provider indicates that it is appropriate to differentiate between contextual and representational information quality as two information quality dimensions. Furthermore, we reveal that in addition to system quality, the two information quality dimensions are important in determining end-user satisfaction, which in turn influences the manifestation of workarounds. Our study also finds that employees using workarounds to avoid an ECM system implemented several years is negatively related to individual net benefits of the ECM system. Hence, we conclude that when investigating large-scale IS such as ECM systems, it is important to differentiate among information quality dimensions to more deeply understand end-user satisfaction and the resulting manifestation of workarounds. Moreover, this research guides organizations in implementing the most appropriate countermeasures based on the importance of either contextual or representational information quality.","['user acceptance', 'information systems success', 'workarounds', 'enterprise content management', 'case study', 'field study']",Christian Maier,"Christian Maier is an Assistant Professor at the University of Bamberg, Germany. His research on IS usage, technostress, E-HRM, IT workforce, and enterprise content management has been published in several conference proceedings and scientific journals including European Journal of IS, Information Systems Journal, Journal of Strategic IS and Journal of IT.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0029-7,"Information quality, user satisfaction, and the manifestation of workarounds: a qualitative and quantitative study of enterprise content management system users",Issue 4,"Volume 26, 2017 - Issue 4","In this paper, we focus on a critical aspect of work in organizations: using information in work tasks which is provided by information systems (IS) such as enterprise content management (ECM) systems. Our study based on the IS success model, 34 interviews, and an empirical study of 247 ECM system users at a financial service provider indicates that it is appropriate to differentiate between contextual and representational information quality as two information quality dimensions. Furthermore, we reveal that in addition to system quality, the two information quality dimensions are important in determining end-user satisfaction, which in turn influences the manifestation of workarounds. Our study also finds that employees using workarounds to avoid an ECM system implemented several years is negatively related to individual net benefits of the ECM system. Hence, we conclude that when investigating large-scale IS such as ECM systems, it is important to differentiate among information quality dimensions to more deeply understand end-user satisfaction and the resulting manifestation of workarounds. Moreover, this research guides organizations in implementing the most appropriate countermeasures based on the importance of either contextual or representational information quality.","['user acceptance', 'information systems success', 'workarounds', 'enterprise content management', 'case study', 'field study']",Tim Weitzel,"Tim Weitzel is Full Professor and Chair of Information Systems and Services at the University of Bamberg, Germany. His research interests span IT management and usage, digital innovation, standardization, IT business alignment and E-HR. Tim’s research results are published in 14 books and in journals including MIS Quarterly, Journal of MIS, European Journal of IS, IS Journal, Journal of IT, Journal of Strategic IS, MIS Quarterly Executive, and Business and Information Systems Engineering and have been cited over 3.000 times.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0048-z,The funeral industry and the Internet: on the historical emergence and destabilization of strategic paths,Issue 4,"Volume 26, 2017 - Issue 4","Although IS research acknowledges the importance of path dependence with the generalized response that “history matters,” this broad understanding does not substitute for a more systematic historical analysis of how paths emerge and how technological change breaks them. In this context, we draw on the theory of strategic path dependence from organization and management research to develop a more nuanced understanding of path dependence and then explore how technological change breaks these strategic paths. Based on a narrative analysis of the strategic development of incumbents in the funeral industry, we reconstruct the core components of strategic paths – strategic patterns and self-reinforcing mechanisms – and scrutinize the Internet’s role in breaking these paths. We suggest that technological change helps break strategic paths by destabilizing the very self-reinforcing mechanisms that led to their emergence and reproduction in the first place. Furthermore, by showing that breaking strategic paths involves a subsequent critical event that destabilizes the strategic pattern, we advance a process understanding of how strategic paths are broken. This paper thus provides much-needed historical analyses of IS-related phenomena, offers a more precise and systematic understanding of path dependence in IS research, and yields insights into the process of how strategic paths are broken.","['path dependence', 'history', 'technological change', 'self-reinforcing mechanisms', 'strategic pattern', 'narrative']",Matthias Wenzel,"Matthias Wenzel is a postdoctoral researcher at the European University Viadrina in Frankfurt (Oder), Germany. His current research centers on the strategic and organizational challenges imposed by technological change, demand side innovation strategies, and research methods.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0048-z,The funeral industry and the Internet: on the historical emergence and destabilization of strategic paths,Issue 4,"Volume 26, 2017 - Issue 4","Although IS research acknowledges the importance of path dependence with the generalized response that “history matters,” this broad understanding does not substitute for a more systematic historical analysis of how paths emerge and how technological change breaks them. In this context, we draw on the theory of strategic path dependence from organization and management research to develop a more nuanced understanding of path dependence and then explore how technological change breaks these strategic paths. Based on a narrative analysis of the strategic development of incumbents in the funeral industry, we reconstruct the core components of strategic paths – strategic patterns and self-reinforcing mechanisms – and scrutinize the Internet’s role in breaking these paths. We suggest that technological change helps break strategic paths by destabilizing the very self-reinforcing mechanisms that led to their emergence and reproduction in the first place. Furthermore, by showing that breaking strategic paths involves a subsequent critical event that destabilizes the strategic pattern, we advance a process understanding of how strategic paths are broken. This paper thus provides much-needed historical analyses of IS-related phenomena, offers a more precise and systematic understanding of path dependence in IS research, and yields insights into the process of how strategic paths are broken.","['path dependence', 'history', 'technological change', 'self-reinforcing mechanisms', 'strategic pattern', 'narrative']",Heinz-Theo Wagner,"Heinz-Theo Wagner is a Professor of Management and Innovation at the German Graduate School of Management and Law (GGS), Heilbronn, Germany. His research interests include innovation management, the role of digital technologies and their impact on organizations, and the IT business value creation process.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0048-z,The funeral industry and the Internet: on the historical emergence and destabilization of strategic paths,Issue 4,"Volume 26, 2017 - Issue 4","Although IS research acknowledges the importance of path dependence with the generalized response that “history matters,” this broad understanding does not substitute for a more systematic historical analysis of how paths emerge and how technological change breaks them. In this context, we draw on the theory of strategic path dependence from organization and management research to develop a more nuanced understanding of path dependence and then explore how technological change breaks these strategic paths. Based on a narrative analysis of the strategic development of incumbents in the funeral industry, we reconstruct the core components of strategic paths – strategic patterns and self-reinforcing mechanisms – and scrutinize the Internet’s role in breaking these paths. We suggest that technological change helps break strategic paths by destabilizing the very self-reinforcing mechanisms that led to their emergence and reproduction in the first place. Furthermore, by showing that breaking strategic paths involves a subsequent critical event that destabilizes the strategic pattern, we advance a process understanding of how strategic paths are broken. This paper thus provides much-needed historical analyses of IS-related phenomena, offers a more precise and systematic understanding of path dependence in IS research, and yields insights into the process of how strategic paths are broken.","['path dependence', 'history', 'technological change', 'self-reinforcing mechanisms', 'strategic pattern', 'narrative']",Jochen Koch,"Jochen Koch is a Professor of Management and Organization at the European University Viadrina in Frankfurt (Oder), Germany. His research interests include organizational creativity, organizational routines and practices, and the theory of strategic and organizational path dependence.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0045-2,Online product review as an indicator of usersâ€™ degree of innovativeness and product adoption time: a longitudinal analysis of text reviews,Issue 4,"Volume 26, 2017 - Issue 4","Online reviews have become extremely valuable sources of information about products and their customers as electronic commerce continues to proliferate rapidly. Previous research has shown that reviews of a product change and evolve over its life. Identifying and understanding patterns of change in reviews and the forces that shape them is an underexplored topic with substantial potential for predicting and improving the market performance of products. In this study, we analyze review text of nearly 50 products over the course of their lives. Our longitudinal analysis of reviews reveals changes in certain personality-related characteristics of buyers in ways that are consistent with the predictions of product adoption and diffusion theories. The main findings and conclusions still hold when we replicate the same procedure on reviews of a different product category. Accordingly, based on online user-generated content in the form of online reviews, this research introduces a novel empirical method for identifying the product adoption and diffusion stage. Implications of the study for theory, methodology, and practice are discussed.","['online reviews', 'user-generated content (UGC)', 'product adoption', 'product life cycle (PLC)', 'content analysis']",Roozmehr Safi,"Roozmehr Safi is an assistant professor of Management Information Systems at the University of Missouri-Kansas City’s Henry W. Bloch School of Management. He earned his Ph.D. in Information Systems with a minor in Business Statistics from Texas Tech University in 2016. He also holds an M.B.A. degree and a B.S. in Computer Engineering. Roozmehr’s research interests include Big Data, information security, and Neuro Information Systems (NeuroIS). His work has appeared in Information Systems and Neuroscience and in proceedings of several conferences.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-017-0045-2,Online product review as an indicator of usersâ€™ degree of innovativeness and product adoption time: a longitudinal analysis of text reviews,Issue 4,"Volume 26, 2017 - Issue 4","Online reviews have become extremely valuable sources of information about products and their customers as electronic commerce continues to proliferate rapidly. Previous research has shown that reviews of a product change and evolve over its life. Identifying and understanding patterns of change in reviews and the forces that shape them is an underexplored topic with substantial potential for predicting and improving the market performance of products. In this study, we analyze review text of nearly 50 products over the course of their lives. Our longitudinal analysis of reviews reveals changes in certain personality-related characteristics of buyers in ways that are consistent with the predictions of product adoption and diffusion theories. The main findings and conclusions still hold when we replicate the same procedure on reviews of a different product category. Accordingly, based on online user-generated content in the form of online reviews, this research introduces a novel empirical method for identifying the product adoption and diffusion stage. Implications of the study for theory, methodology, and practice are discussed.","['online reviews', 'user-generated content (UGC)', 'product adoption', 'product life cycle (PLC)', 'content analysis']",Yang Yu,"Yang Yu is an assistant professor of Management Information Systems at Rochester Institute of Technology. In 2013, he received his Ph.D. degree in Management Information Systems from Texas Tech University. He also earned another Ph.D. Degree in Management Science from Beijing University of Aeronautics and Astronautics, China. Yang’s research interests include Big Data Analytics (unstructured data), Business Intelligence (BI) and E-Commerce. He has published papers in academic journals such as Decision Support Systems, Communications of the ACM, and International Journal of Production Research, etc.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0031-0,Constraint-based and dedication-based mechanisms for encouraging online self-disclosure: Is personalization the only thing that matters?,Issue 4,"Volume 26, 2017 - Issue 4","Consumer-generated self-disclosure is better than firm-generated advertising and sales reports in increasing contact opportunities and also more credible for firms to foster alignment with future market expectations. Previous research mostly assesses online self-disclosure from the rational approach of anticipated benefits and privacy risks without considering the “privacy paradox” phenomenon (users behave contrarily to privacy concern) in social networking sites (SNSs). We develop a theoretical model, grounded in constraint-based (lock-in) and dedication-based (trust-building) mechanisms and social identity theory, to predict online self-disclosure. We test the proposed theoretical model by surveying 395 consumers with participation experience in an online SNS. Different from the rational approach behind personalization, we advance knowledge on how to apply social identity, as well as constraint-based and dedication-based mechanisms, to motivate online self-disclosure induced by consumers. We provide theoretical and practical insights based on our research findings for managing the motivational mechanisms of online self-disclosure.","['self-disclosure', 'constraint-based and dedication-based mechanisms', 'social identity theory', 'privacy paradox', 'social networking sites']",Hung-pin Shih,"Hung-pin Shih is Associate Professor at the Department of Information Management, Hsuan Chuang University, Taiwan. His research papers appear in journals such as International Journal of Electronic Commerce, Information & Management, Journal of Strategic Information Systems, and others.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0031-0,Constraint-based and dedication-based mechanisms for encouraging online self-disclosure: Is personalization the only thing that matters?,Issue 4,"Volume 26, 2017 - Issue 4","Consumer-generated self-disclosure is better than firm-generated advertising and sales reports in increasing contact opportunities and also more credible for firms to foster alignment with future market expectations. Previous research mostly assesses online self-disclosure from the rational approach of anticipated benefits and privacy risks without considering the “privacy paradox” phenomenon (users behave contrarily to privacy concern) in social networking sites (SNSs). We develop a theoretical model, grounded in constraint-based (lock-in) and dedication-based (trust-building) mechanisms and social identity theory, to predict online self-disclosure. We test the proposed theoretical model by surveying 395 consumers with participation experience in an online SNS. Different from the rational approach behind personalization, we advance knowledge on how to apply social identity, as well as constraint-based and dedication-based mechanisms, to motivate online self-disclosure induced by consumers. We provide theoretical and practical insights based on our research findings for managing the motivational mechanisms of online self-disclosure.","['self-disclosure', 'constraint-based and dedication-based mechanisms', 'social identity theory', 'privacy paradox', 'social networking sites']",Kee-hung Lai,"Kee-hung Lai is Associate Professor at the Department of Logistics and Maritime Studies, The Hong Kong Polytechnic University. He has co-authored five books and his research papers appear in various journals such as Communications of the ACM, Decision Support Systems, Journal of Management Information Systems, Journal of Strategic Information Systems, Information & Management, and others.",NA
"European Journal of Information Systems, Volume 26, Issue 4 (2017)",https://www.tandfonline.com/doi/full/10.1057/s41303-016-0031-0,Constraint-based and dedication-based mechanisms for encouraging online self-disclosure: Is personalization the only thing that matters?,Issue 4,"Volume 26, 2017 - Issue 4","Consumer-generated self-disclosure is better than firm-generated advertising and sales reports in increasing contact opportunities and also more credible for firms to foster alignment with future market expectations. Previous research mostly assesses online self-disclosure from the rational approach of anticipated benefits and privacy risks without considering the “privacy paradox” phenomenon (users behave contrarily to privacy concern) in social networking sites (SNSs). We develop a theoretical model, grounded in constraint-based (lock-in) and dedication-based (trust-building) mechanisms and social identity theory, to predict online self-disclosure. We test the proposed theoretical model by surveying 395 consumers with participation experience in an online SNS. Different from the rational approach behind personalization, we advance knowledge on how to apply social identity, as well as constraint-based and dedication-based mechanisms, to motivate online self-disclosure induced by consumers. We provide theoretical and practical insights based on our research findings for managing the motivational mechanisms of online self-disclosure.","['self-disclosure', 'constraint-based and dedication-based mechanisms', 'social identity theory', 'privacy paradox', 'social networking sites']",T. C. E. Cheng,"T. C. E. Cheng is Dean of the Faculty of Business, Fung Yiu King – Wing Hang Bank Professor in Business Administration, and Chair Professor of Management in The Hong Kong Polytechnic University. He received the PhD and ScD degrees from the University of Cambridge. An Academician of The International Academy for Systems and Cybernetic Sciences, he has previously taught in Canada, England, and Singapore. His research interests are in Operations Management and Operations Research. He has published over 600 papers in such journals as Management Science, Operations Research, MIS Quarterly, Journal of Management Information Systems, and Organization Science, and has co-authored 14 books.",NA
