Title,URL,Volume Issue,Vol Issue Year
Informing strategic IS change: Towards a ‘meta-learning’ framework,https://www.sciencedirect.com/science/article/pii/S0963868711000795,"Volume 21, Issue 1",March 2012
Client strategies in vendor transition: A threat balancing perspective,https://www.sciencedirect.com/science/article/pii/S0963868711000783,"Volume 21, Issue 1",March 2012
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868712000091,"Volume 21, Issue 1",March 2012
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868711000588,"Volume 20, Issue 4",December 2011
JSIS Editorial Dec 2011,https://www.sciencedirect.com/science/article/pii/S0963868711000655,"Volume 20, Issue 4",December 2011
Alignment within the software development unit: Assessing structural and relational dimensions between developers and testers,https://www.sciencedirect.com/science/article/pii/S0963868711000175,"Volume 20, Issue 4",December 2011
Barriers to knowledge sharing and stakeholder alignment in solar energy clusters: Learning from other sectors and regions,https://www.sciencedirect.com/science/article/pii/S0963868711000187,"Volume 20, Issue 4",December 2011
Inscription of behaviour and flexible interpretation in Information Infrastructures: The case of European e-Customs,https://www.sciencedirect.com/science/article/pii/S096386871100028X,"Volume 20, Issue 4",December 2011
Value conflicts for information security management,https://www.sciencedirect.com/science/article/pii/S0963868711000394,"Volume 20, Issue 4",December 2011
"Drivers, barriers and critical success factors for ERPII implementation in supply chains: A critical analysis",https://www.sciencedirect.com/science/article/pii/S0963868711000400,"Volume 20, Issue 4",December 2011
Firm-level benefits of IT-enabled resources: A conceptual extension and an empirical assessment,https://www.sciencedirect.com/science/article/pii/S0963868711000412,"Volume 20, Issue 4",December 2011
An empirical investigation of the relationship of IS strategy with firm performance,https://www.sciencedirect.com/science/article/pii/S0963868711000503,"Volume 20, Issue 4",December 2011
Intentionality and power interplay in IS implementation: The case of an asset management firm,https://www.sciencedirect.com/science/article/pii/S0963868711000527,"Volume 20, Issue 4",December 2011
"Computer skills, non-routine tasks, and wage premium: A longitudinal study",https://www.sciencedirect.com/science/article/pii/S0963868711000515,"Volume 20, Issue 4",December 2011
Maximizing the positive influence of IT for improving organizational performance,https://www.sciencedirect.com/science/article/pii/S0963868711000539,"Volume 20, Issue 4",December 2011
Index,https://www.sciencedirect.com/science/article/pii/S0963868711000709,"Volume 20, Issue 4",December 2011
List of Reviewers 2010-2011,https://www.sciencedirect.com/science/article/pii/S0963868711000680,"Volume 20, Issue 4",December 2011
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868711000643,"Volume 20, Issue 4",December 2011
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868711000436,Pages 215-322 (September 2011),September 2011
Strategic enterprise information systems for global supply chain competitiveness,https://www.sciencedirect.com/science/article/pii/S0963868711000291,Pages 215-322 (September 2011),September 2011
Disintermediation of traditional chemical intermediary roles in the Electronic Business-to-Business (e-B2B) exchange world,https://www.sciencedirect.com/science/article/pii/S0963868710000727,Pages 215-322 (September 2011),September 2011
"Information technology, operational, and management competencies for supply chain agility: Findings from case studies",https://www.sciencedirect.com/science/article/pii/S0963868710000715,Pages 215-322 (September 2011),September 2011
B2B integration in global supply chains: An identification of technical integration scenarios,https://www.sciencedirect.com/science/article/pii/S0963868711000230,Pages 215-322 (September 2011),September 2011
Modeling the information completeness of object tracking systems,https://www.sciencedirect.com/science/article/pii/S0963868711000205,Pages 215-322 (September 2011),September 2011
Knowledge management in supply chain: An empirical study from France,https://www.sciencedirect.com/science/article/pii/S0963868710000661,Pages 215-322 (September 2011),September 2011
Improving inventory effectiveness in RFID-enabled global supply chain with Grey forecasting model,https://www.sciencedirect.com/science/article/pii/S0963868711000199,Pages 215-322 (September 2011),September 2011
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868711000473,Pages 215-322 (September 2011),September 2011
Inside front cover,https://www.sciencedirect.com/science/article/pii/S096386871100031X,"Volume 20, Issue 2",June 2011
A new departure,https://www.sciencedirect.com/science/article/pii/S0963868711000266,"Volume 20, Issue 2",June 2011
An assessment of the use of Transaction Cost Theory in information technology outsourcing,https://www.sciencedirect.com/science/article/pii/S0963868711000254,"Volume 20, Issue 2",June 2011
Beyond Transaction Cost Economics: Towards an endogenous theory of Information Technology Outsourcing,https://www.sciencedirect.com/science/article/pii/S0963868711000242,"Volume 20, Issue 2",June 2011
Special section on healthcare information systems,https://www.sciencedirect.com/science/article/pii/S0963868711000278,"Volume 20, Issue 2",June 2011
Building nation-wide information infrastructures in healthcare through modular implementation strategies,https://www.sciencedirect.com/science/article/pii/S0963868711000229,"Volume 20, Issue 2",June 2011
From cacophony to harmony: A case study about the IS implementation process as an opportunity for organizational transformation at Sentara Healthcare,https://www.sciencedirect.com/science/article/pii/S0963868711000217,"Volume 20, Issue 2",June 2011
Strategic alternatives in telecare design: Developing a value-configuration-based alignment framework,https://www.sciencedirect.com/science/article/pii/S0963868710000739,"Volume 20, Issue 2",June 2011
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868711000369,"Volume 20, Issue 2",June 2011
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868711000084,Pages 1-122 (March 2011),March 2011
A warm welcome to Volume 20 of the Journal of Strategic Information Systems!,https://www.sciencedirect.com/science/article/pii/S0963868711000060,Pages 1-122 (March 2011),March 2011
The Greening of IT: Paradox or promise?,https://www.sciencedirect.com/science/article/pii/S0963868711000059,Pages 1-122 (March 2011),March 2011
Compliance with institutional imperatives on environmental sustainability: Building theory on the role of Green IS,https://www.sciencedirect.com/science/article/pii/S0963868710000491,Pages 1-122 (March 2011),March 2011
"Integrating the smartphone into a sound environmental information systems strategy: Principles, practices and a research agenda",https://www.sciencedirect.com/science/article/pii/S096386871000048X,Pages 1-122 (March 2011),March 2011
Integrative framework for assessing firms’ potential to undertake Green IT initiatives via virtualization – A theoretical perspective,https://www.sciencedirect.com/science/article/pii/S0963868711000047,Pages 1-122 (March 2011),March 2011
Green projects: An information drives analysis of four cases,https://www.sciencedirect.com/science/article/pii/S0963868710000478,Pages 1-122 (March 2011),March 2011
From green to sustainability: Information Technology and an integrated sustainability framework,https://www.sciencedirect.com/science/article/pii/S0963868711000035,Pages 1-122 (March 2011),March 2011
Designing IT systems according to environmental settings: A strategic analysis framework,https://www.sciencedirect.com/science/article/pii/S0963868711000023,Pages 1-122 (March 2011),March 2011
Information technology as a change actant in sustainability innovation: Insights from Uppsala,https://www.sciencedirect.com/science/article/pii/S0963868710000508,Pages 1-122 (March 2011),March 2011
The PC (polluting computer): Forever a tragedy of the commons?,https://www.sciencedirect.com/science/article/pii/S0963868710000466,Pages 1-122 (March 2011),March 2011
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868711000126,Pages 1-122 (March 2011),March 2011
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868710000570,"Volume 19, Issue 4",December 2010
JSIS Editorial December 2010,https://www.sciencedirect.com/science/article/pii/S0963868710000557,"Volume 19, Issue 4",December 2010
Opening up design science: The challenge of designing for reuse and joint development,https://www.sciencedirect.com/science/article/pii/S0963868710000545,"Volume 19, Issue 4",December 2010
"Strategy, networks and systems in the global translation services market",https://www.sciencedirect.com/science/article/pii/S096386871000034X,"Volume 19, Issue 4",December 2010
Managing culture creep: Toward a strategic model of user IT culture,https://www.sciencedirect.com/science/article/pii/S0963868710000363,"Volume 19, Issue 4",December 2010
Metrics for characterizing the form of security policies,https://www.sciencedirect.com/science/article/pii/S0963868710000521,"Volume 19, Issue 4",December 2010
Knowledge Management Competence for Enterprise System Success,https://www.sciencedirect.com/science/article/pii/S096386871000051X,"Volume 19, Issue 4",December 2010
"Facts, myths and thought-styles… and a rallying cry for civic engagement",https://www.sciencedirect.com/science/article/pii/S0963868710000533,"Volume 19, Issue 4",December 2010
Journal of Strategic Information Systems Best Paper 2009,https://www.sciencedirect.com/science/article/pii/S0963868710000636,"Volume 19, Issue 4",December 2010
Index,https://www.sciencedirect.com/science/article/pii/S0963868710000648,"Volume 19, Issue 4",December 2010
List of Reviewers 2009-2010,https://www.sciencedirect.com/science/article/pii/S096386871000065X,"Volume 19, Issue 4",December 2010
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868710000624,"Volume 19, Issue 4",December 2010
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868710000387,"Volume 19, Issue 3",September 2010
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868710000351,"Volume 19, Issue 3",September 2010
"Of managers, ideas and jesters, and the role of information technology",https://www.sciencedirect.com/science/article/pii/S0963868710000302,"Volume 19, Issue 3",September 2010
An examination of the antecedents and consequences of organizational IT innovation in hospitals,https://www.sciencedirect.com/science/article/pii/S0963868710000338,"Volume 19, Issue 3",September 2010
Paradoxical effects of institutionalisation on the strategic awareness of technology in organisations,https://www.sciencedirect.com/science/article/pii/S0963868710000326,"Volume 19, Issue 3",September 2010
An empirical investigation of employee portal success,https://www.sciencedirect.com/science/article/pii/S0963868710000314,"Volume 19, Issue 3",September 2010
"Organizational impact of system quality, information quality, and service quality",https://www.sciencedirect.com/science/article/pii/S0963868710000181,"Volume 19, Issue 3",September 2010
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868710000430,"Volume 19, Issue 3",September 2010
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868710000247,"Volume 19, Issue 2",June 2010
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868710000223,"Volume 19, Issue 2",June 2010
"Globalization, culture, and information: Towards global knowledge transparency",https://www.sciencedirect.com/science/article/pii/S0963868710000089,"Volume 19, Issue 2",June 2010
Impacts of internal and interorganizational information systems on the outsourcing of manufacturing,https://www.sciencedirect.com/science/article/pii/S0963868710000041,"Volume 19, Issue 2",June 2010
The strategic value of IT insourcing: An IT-enabled business process perspective,https://www.sciencedirect.com/science/article/pii/S0963868710000193,"Volume 19, Issue 2",June 2010
Does IT outsourcing deliver economic value to firms?,https://www.sciencedirect.com/science/article/pii/S096386871000020X,"Volume 19, Issue 2",June 2010
Information technology outsourcing through a configurational lens,https://www.sciencedirect.com/science/article/pii/S0963868710000211,"Volume 19, Issue 2",June 2010
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868710000296,"Volume 19, Issue 2",June 2010
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868710000107,"Volume 19, Issue 1",March 2010
JSIS Editorial March 2010,https://www.sciencedirect.com/science/article/pii/S0963868710000065,"Volume 19, Issue 1",March 2010
Strategic information systems research: An archival analysis,https://www.sciencedirect.com/science/article/pii/S0963868710000053,"Volume 19, Issue 1",March 2010
Consultancies and capabilities in innovating with IT,https://www.sciencedirect.com/science/article/pii/S0963868709000560,"Volume 19, Issue 1",March 2010
Developing dynamic capabilities in electronic marketplaces: A cross-case study,https://www.sciencedirect.com/science/article/pii/S096386871000003X,"Volume 19, Issue 1",March 2010
Rethinking IS project boundaries in practice: A multiple-projects perspective,https://www.sciencedirect.com/science/article/pii/S0963868710000077,"Volume 19, Issue 1",March 2010
Information systems in the public sector: The e-Government enactment framework,https://www.sciencedirect.com/science/article/pii/S0963868710000028,"Volume 19, Issue 1",March 2010
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868710000156,"Volume 19, Issue 1",March 2010
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868709000456,"Volume 18, Issue 4",December 2009
JSIS editorial December 2009,https://www.sciencedirect.com/science/article/pii/S0963868709000523,"Volume 18, Issue 4",December 2009
Alleviating piracy through open source strategy: An exploratory study of business software firms in China,https://www.sciencedirect.com/science/article/pii/S0963868709000420,"Volume 18, Issue 4",December 2009
Managing sustainability with the support of business intelligence: Integrating socio-environmental indicators and organisational context,https://www.sciencedirect.com/science/article/pii/S0963868709000183,"Volume 18, Issue 4",December 2009
Applying Stabell and Fjeldstad’s value configurations to E-commerce: A cross-case analysis of UK comparison websites,https://www.sciencedirect.com/science/article/pii/S0963868709000432,"Volume 18, Issue 4",December 2009
Journal of Strategic Information Systems Best Paper 2008,https://www.sciencedirect.com/science/article/pii/S0963868709000535,"Volume 18, Issue 4",December 2009
Index,https://www.sciencedirect.com/science/article/pii/S0963868709000547,"Volume 18, Issue 4",December 2009
List of Reviewers 2008,https://www.sciencedirect.com/science/article/pii/S0963868709000559,"Volume 18, Issue 4",December 2009
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868709000511,"Volume 18, Issue 4",December 2009
Inside front cover,https://www.sciencedirect.com/science/article/pii/S096386870900033X,"Volume 18, Issue 3",September 2009
JSIS Editorial September 2009,https://www.sciencedirect.com/science/article/pii/S0963868709000390,"Volume 18, Issue 3",September 2009
Individualist and collectivist perspectives on knowledge in organizations: Implications for information systems research,https://www.sciencedirect.com/science/article/pii/S0963868709000316,"Volume 18, Issue 3",September 2009
A review of the IT outsourcing literature: Insights for practice,https://www.sciencedirect.com/science/article/pii/S0963868709000195,"Volume 18, Issue 3",September 2009
Use of collaborative technologies and knowledge sharing in co-located and distributed teams: Towards the 24-h knowledge factory,https://www.sciencedirect.com/science/article/pii/S0963868709000304,"Volume 18, Issue 3",September 2009
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868709000389,"Volume 18, Issue 3",September 2009
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868709000225,"Volume 18, Issue 2",June 2009
JSIS Editorial June 2009,https://www.sciencedirect.com/science/article/pii/S0963868709000201,"Volume 18, Issue 2",June 2009
Effects of information technology failures on the market value of firms,https://www.sciencedirect.com/science/article/pii/S0963868709000158,"Volume 18, Issue 2",June 2009
The role of IT in crisis response: Lessons from the SARS and Asian Tsunami disasters,https://www.sciencedirect.com/science/article/pii/S096386870900016X,"Volume 18, Issue 2",June 2009
The role of IS capabilities in delivering sustainable improvements to competitive positioning,https://www.sciencedirect.com/science/article/pii/S0963868709000171,"Volume 18, Issue 2",June 2009
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868709000274,"Volume 18, Issue 2",June 2009
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868709000067,"Volume 18, Issue 1",March 2009
JSIS Editorial March 2009,https://www.sciencedirect.com/science/article/pii/S0963868709000122,"Volume 18, Issue 1",March 2009
"The defensive use of IT in a newly vulnerable market: The New York Stock Exchange, 1980–2007",https://www.sciencedirect.com/science/article/pii/S0963868709000031,"Volume 18, Issue 1",March 2009
The moderating effect of the business strategic orientation on eCommerce adoption: Evidence from UK family run SMEs,https://www.sciencedirect.com/science/article/pii/S0963868708000565,"Volume 18, Issue 1",March 2009
Competitive advantage from mandatory investments: An empirical study of Australian firms,https://www.sciencedirect.com/science/article/pii/S0963868708000577,"Volume 18, Issue 1",March 2009
Disruptive technology: How Kodak missed the digital photography revolution,https://www.sciencedirect.com/science/article/pii/S0963868709000043,"Volume 18, Issue 1",March 2009
Click trading: A case study of Moneynet,https://www.sciencedirect.com/science/article/pii/S096386870900002X,"Volume 18, Issue 1",March 2009
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868709000110,"Volume 18, Issue 1",March 2009
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868708000449,"Volume 17, Issue 4",December 2008
JSIS Editorial December 2008,https://www.sciencedirect.com/science/article/pii/S0963868708000553,"Volume 17, Issue 4",December 2008
Designing a core IT artefact for Knowledge Management Systems using participatory action research in a government and a non-government organisation,https://www.sciencedirect.com/science/article/pii/S0963868708000309,"Volume 17, Issue 4",December 2008
"Control, trust, power, and the dynamics of information system outsourcing relationships: A process study of contractual software development",https://www.sciencedirect.com/science/article/pii/S0963868708000425,"Volume 17, Issue 4",December 2008
Journal of Strategic Information Systems: Best Paper 2007,https://www.sciencedirect.com/science/article/pii/S0963868708000310,"Volume 17, Issue 4",December 2008
Index,https://www.sciencedirect.com/science/article/pii/S0963868708000474,"Volume 17, Issue 4",December 2008
List of Reviewers 2006-2007,https://www.sciencedirect.com/science/article/pii/S0963868708000528,"Volume 17, Issue 4",December 2008
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868708000504,"Volume 17, Issue 4",December 2008
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868708000334,"Volume 17, Issue 3",September 2008
JSIS editorial Fall 2008 issue,https://www.sciencedirect.com/science/article/pii/S0963868708000292,"Volume 17, Issue 3",September 2008
Capital One Financial and a decade of experience with newly vulnerable markets: Some propositions concerning the competitive advantage of new entrants,https://www.sciencedirect.com/science/article/pii/S0963868708000279,"Volume 17, Issue 3",September 2008
Managing stakeholders around inter-organizational systems: A diagnostic approach,https://www.sciencedirect.com/science/article/pii/S0963868708000152,"Volume 17, Issue 3",September 2008
Experience-based learning of Japanese IT professionals: A qualitative research,https://www.sciencedirect.com/science/article/pii/S0963868708000061,"Volume 17, Issue 3",September 2008
Internet privacy concerns and beliefs about government surveillance – An empirical investigation,https://www.sciencedirect.com/science/article/pii/S0963868707000492,"Volume 17, Issue 3",September 2008
"Snow, buses, and mobile data services in the information age",https://www.sciencedirect.com/science/article/pii/S0963868708000280,"Volume 17, Issue 3",September 2008
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868708000383,"Volume 17, Issue 3",September 2008
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868708000176,Pages 73-176 (June 2008),June 2008
eGovernment Strategies: ICT innovation in international public sector contexts,https://www.sciencedirect.com/science/article/pii/S0963868708000231,Pages 73-176 (June 2008),June 2008
Making e-Government systems workable: Exploring the evolution of frames,https://www.sciencedirect.com/science/article/pii/S0963868707000625,Pages 73-176 (June 2008),June 2008
Investigating organizational learning in eGovernment projects: A multi-theoretic approach,https://www.sciencedirect.com/science/article/pii/S0963868707000674,Pages 73-176 (June 2008),June 2008
User engagement in e-government systems implementation: A comparative case study of two Singaporean e-government initiatives,https://www.sciencedirect.com/science/article/pii/S0963868707000649,Pages 73-176 (June 2008),June 2008
Adoption of ICT in a government organization in a developing country: An empirical study,https://www.sciencedirect.com/science/article/pii/S0963868707000650,Pages 73-176 (June 2008),June 2008
Learning lessons from evaluating eGovernment: Reflective case experiences that support transformational government,https://www.sciencedirect.com/science/article/pii/S0963868707000662,Pages 73-176 (June 2008),June 2008
Trust and risk in e-government adoption,https://www.sciencedirect.com/science/article/pii/S0963868707000637,Pages 73-176 (June 2008),June 2008
Outside back cover,https://www.sciencedirect.com/science/article/pii/S096386870800022X,Pages 73-176 (June 2008),June 2008
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868708000085,"Volume 17, Issue 1",March 2008
Editorial,https://www.sciencedirect.com/science/article/pii/S096386870800005X,"Volume 17, Issue 1",March 2008
The quality of group tacit knowledge,https://www.sciencedirect.com/science/article/pii/S0963868708000048,"Volume 17, Issue 1",March 2008
Architectural knowledge in inter-organizational IT innovation,https://www.sciencedirect.com/science/article/pii/S0963868708000024,"Volume 17, Issue 1",March 2008
Why do we trust new technology? A study of initial trust formation with organizational information systems,https://www.sciencedirect.com/science/article/pii/S0963868708000036,"Volume 17, Issue 1",March 2008
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868708000139,"Volume 17, Issue 1",March 2008
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868707000522,"Volume 16, Issue 4",December 2007
JSIS editorial December 2007 issue,https://www.sciencedirect.com/science/article/pii/S0963868707000509,"Volume 16, Issue 4",December 2007
A study of subsidiaries’ views of information systems strategic planning in multinational organisations,https://www.sciencedirect.com/science/article/pii/S0963868707000273,"Volume 16, Issue 4",December 2007
Understanding the influence of information systems competencies on process innovation: A resource-based view,https://www.sciencedirect.com/science/article/pii/S0963868707000467,"Volume 16, Issue 4",December 2007
Understanding user behavior with new mobile applications,https://www.sciencedirect.com/science/article/pii/S0963868707000479,"Volume 16, Issue 4",December 2007
Exploring consumer adoption of mobile payments – A qualitative study,https://www.sciencedirect.com/science/article/pii/S0963868707000480,"Volume 16, Issue 4",December 2007
Index,https://www.sciencedirect.com/science/article/pii/S0963868707000558,"Volume 16, Issue 4",December 2007
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868707000583,"Volume 16, Issue 4",December 2007
Inside front cover,https://www.sciencedirect.com/science/article/pii/S096386870700039X,"Volume 16, Issue 3",September 2007
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868707000261,"Volume 16, Issue 3",September 2007
The open source software phenomenon: Characteristics that promote research,https://www.sciencedirect.com/science/article/pii/S096386870700025X,"Volume 16, Issue 3",September 2007
Mobilizing software expertise in personal knowledge exchanges,https://www.sciencedirect.com/science/article/pii/S0963868707000066,"Volume 16, Issue 3",September 2007
Does IT pay to focus? An analysis of IT business value under single and multi-focused business strategies,https://www.sciencedirect.com/science/article/pii/S0963868707000170,"Volume 16, Issue 3",September 2007
Why build a customer relationship management capability?,https://www.sciencedirect.com/science/article/pii/S0963868707000182,"Volume 16, Issue 3",September 2007
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868707000431,"Volume 16, Issue 3",September 2007
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868707000297,Pages 127-232 (June 2007),June 2007
Editorial: JSIS Security and Privacy Special Issue,https://www.sciencedirect.com/science/article/pii/S0963868707000194,Pages 127-232 (June 2007),June 2007
Danger is in the eye of the beholders: Social representations of Information Systems security in healthcare,https://www.sciencedirect.com/science/article/pii/S0963868707000200,Pages 127-232 (June 2007),June 2007
The role of external and internal influences on information systems security – a neo-institutional perspective,https://www.sciencedirect.com/science/article/pii/S0963868707000212,Pages 127-232 (June 2007),June 2007
Preventing application software piracy: An empirical investigation of technical copy protections,https://www.sciencedirect.com/science/article/pii/S0963868707000224,Pages 127-232 (June 2007),June 2007
Conflicts between privacy and property: The discourse in personal and organizational knowledge,https://www.sciencedirect.com/science/article/pii/S0963868707000236,Pages 127-232 (June 2007),June 2007
"RFID, privacy and the perception of risk: A strategic framework",https://www.sciencedirect.com/science/article/pii/S0963868707000248,Pages 127-232 (June 2007),June 2007
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868707000340,Pages 127-232 (June 2007),June 2007
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868707000091,"Volume 16, Issue 1",March 2007
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868707000078,"Volume 16, Issue 1",March 2007
An examination of the trade-off between internal and external IT capabilities,https://www.sciencedirect.com/science/article/pii/S0963868706000345,"Volume 16, Issue 1",March 2007
Global software development: Exploring socialization and face-to-face meetings in distributed strategic projects,https://www.sciencedirect.com/science/article/pii/S0963868707000029,"Volume 16, Issue 1",March 2007
ERP systems as an enabler of sustained business process innovation: A knowledge-based view,https://www.sciencedirect.com/science/article/pii/S0963868707000042,"Volume 16, Issue 1",March 2007
The adoption of consortium B2B e-marketplaces: An exploratory study,https://www.sciencedirect.com/science/article/pii/S0963868707000054,"Volume 16, Issue 1",March 2007
Strategic information systems planning: A case study from the financial services industry,https://www.sciencedirect.com/science/article/pii/S0963868707000030,"Volume 16, Issue 1",March 2007
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868707000145,"Volume 16, Issue 1",March 2007
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868706000370,"Volume 15, Issue 4",December 2006
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868706000357,"Volume 15, Issue 4",December 2006
Strategic benefits to SMEs from third party web services: An action research analysis,https://www.sciencedirect.com/science/article/pii/S0963868706000217,"Volume 15, Issue 4",December 2006
Information systems assimilation in Indian organizations: An examination of strategic and organizational imperatives,https://www.sciencedirect.com/science/article/pii/S0963868706000229,"Volume 15, Issue 4",December 2006
IT valuation in turbulent times,https://www.sciencedirect.com/science/article/pii/S0963868706000230,"Volume 15, Issue 4",December 2006
List of The Journal of Strategic Information Systems Reviewers 2005,https://www.sciencedirect.com/science/article/pii/S0963868706000333,"Volume 15, Issue 4",December 2006
Index,https://www.sciencedirect.com/science/article/pii/S0963868706000400,"Volume 15, Issue 4",December 2006
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868706000436,"Volume 15, Issue 4",December 2006
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868706000254,"Volume 15, Issue 3",September 2006
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868706000205,"Volume 15, Issue 3",September 2006
A standards war waged by a developing country: Understanding international standard setting from the actor-network perspective,https://www.sciencedirect.com/science/article/pii/S096386870500079X,"Volume 15, Issue 3",September 2006
Information systems and evidence-based policy in multi-agency networks: The micro-politics of situated innovation,https://www.sciencedirect.com/science/article/pii/S0963868705000806,"Volume 15, Issue 3",September 2006
Measuring switching costs in IT outsourcing services,https://www.sciencedirect.com/science/article/pii/S0963868705000818,"Volume 15, Issue 3",September 2006
The transformational dimension in the realization of business value from information technology,https://www.sciencedirect.com/science/article/pii/S0963868706000199,"Volume 15, Issue 3",September 2006
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868706000308,"Volume 15, Issue 3",September 2006
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0963868706000114,"Volume 15, Issue 2",June 2006
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868706000096,"Volume 15, Issue 2",June 2006
Requirements determination for common systems: turning a global vision into a local reality,https://www.sciencedirect.com/science/article/pii/S0963868705000521,"Volume 15, Issue 2",June 2006
Technology-push and communication-pull forces driving message-based coordination performance,https://www.sciencedirect.com/science/article/pii/S0963868705000545,"Volume 15, Issue 2",June 2006
Innovative IT climates: CIO perspectives,https://www.sciencedirect.com/science/article/pii/S096386870500051X,"Volume 15, Issue 2",June 2006
Value creation in web services: An integrative model,https://www.sciencedirect.com/science/article/pii/S0963868705000788,"Volume 15, Issue 2",June 2006
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868706000163,"Volume 15, Issue 2",June 2006
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868706000035,"Volume 15, Issue 1",March 2006
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868705000673,"Volume 15, Issue 1",March 2006
Post-merger IT integration strategies: An IT alignment perspective,https://www.sciencedirect.com/science/article/pii/S0963868705000387,"Volume 15, Issue 1",March 2006
Resource-based view and competitive strategy: An integrated model of the contribution of information technology to firm performance,https://www.sciencedirect.com/science/article/pii/S0963868705000363,"Volume 15, Issue 1",March 2006
Automotive e-hubs: Exploring motivations and barriers to collaboration and interaction,https://www.sciencedirect.com/science/article/pii/S0963868705000351,"Volume 15, Issue 1",March 2006
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868706000084,"Volume 15, Issue 1",March 2006
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868705000703,"Volume 14, Issue 4",December 2005
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868705000533,"Volume 14, Issue 4",December 2005
IT outsourcing configuration: Research into defining and designing outsourcing arrangements,https://www.sciencedirect.com/science/article/pii/S0963868705000375,"Volume 14, Issue 4",December 2005
Determinants of IS sourcing decisions: A comparative study of transaction cost theory versus the resource-based view,https://www.sciencedirect.com/science/article/pii/S0963868705000338,"Volume 14, Issue 4",December 2005
Adoption of electronic government services among business organizations in Singapore,https://www.sciencedirect.com/science/article/pii/S096386870500034X,"Volume 14, Issue 4",December 2005
Index,https://www.sciencedirect.com/science/article/pii/S0963868705000739,"Volume 14, Issue 4",December 2005
Call for papers,https://www.sciencedirect.com/science/article/pii/S0963868705000776,"Volume 14, Issue 4",December 2005
Outside back cover,https://www.sciencedirect.com/science/article/pii/S0963868705000764,"Volume 14, Issue 4",December 2005
Inside front cover,https://www.sciencedirect.com/science/article/pii/S0963868705000582,Pages 243-354 (September 2005),September 2005
Editorial,https://www.sciencedirect.com/science/article/pii/S0963868705000557,Pages 243-354 (September 2005),September 2005
"Personal innovativeness, social influences and adoption of wireless Internet services via mobile technology",https://www.sciencedirect.com/science/article/pii/S0963868705000399,Pages 243-354 (September 2005),September 2005
