https://aisel.aisnet.org/jais/vol26/iss4/5,Journal of the Association for Information Systems,Why Do We Follow Virtual Influencer Recommendations? Three Theoretical Explanations from Brain Data Tested with Self-Reports,No Abstract,Colin Conrad,Colin Conrad,Dalhousie University,Nova Scotia,Canada
https://aisel.aisnet.org/jais/vol26/iss4/5,Journal of the Association for Information Systems,Why Do We Follow Virtual Influencer Recommendations? Three Theoretical Explanations from Brain Data Tested with Self-Reports,No Abstract,Isabella Seeber,Isabella Seeber,Grenoble Ecole de Management,Auvergne-Rhône-Alpes,France
https://aisel.aisnet.org/jais/vol26/iss4/5,Journal of the Association for Information Systems,Why Do We Follow Virtual Influencer Recommendations? Three Theoretical Explanations from Brain Data Tested with Self-Reports,No Abstract,Aaron J. Newman,Aaron J. Newman,Dalhousie University,Nova Scotia,Canada
https://aisel.aisnet.org/jais/vol26/iss4/4,Journal of the Association for Information Systems,How Sentiment Divergence in Influencers’ Multimodal Social Media Posts Shapes Follower Engagement?,No Abstract,Reza Alibakhshi,Reza Alibakhshi,IE University,Community of Madrid,Spain
https://aisel.aisnet.org/jais/vol26/iss4/4,Journal of the Association for Information Systems,How Sentiment Divergence in Influencers’ Multimodal Social Media Posts Shapes Follower Engagement?,No Abstract,Shirish C. Srivastava,Shirish Srivastava,HEC Paris,Île-de-France,France
https://aisel.aisnet.org/jais/vol26/iss4/3,Journal of the Association for Information Systems,Examining Solver Performance in Crowdsourcing Contests: Does Ambidexterity Matter?,No Abstract,Hua (Jonathan) Ye,Hua Ye,University of Oklahoma,Oklahoma,United States
https://aisel.aisnet.org/jais/vol26/iss4/3,Journal of the Association for Information Systems,Examining Solver Performance in Crowdsourcing Contests: Does Ambidexterity Matter?,No Abstract,Atreyi Kankanhalli,Atreyi Kankanhalli,National University of Singapore,Singapore,Singapore
https://aisel.aisnet.org/jais/vol26/iss4/3,Journal of the Association for Information Systems,Examining Solver Performance in Crowdsourcing Contests: Does Ambidexterity Matter?,No Abstract,Bernard C. Y. Tan,Bernard Tan,National University of Singapore,Singapore,Singapore
https://aisel.aisnet.org/jais/vol26/iss4/2,Journal of the Association for Information Systems,"Virtual Reality, Mental Models, and Mindful Decision-Making",No Abstract,Heshan Sun,Heshan Sun,University of Oklahoma,Oklahoma,United States
https://aisel.aisnet.org/jais/vol26/iss4/2,Journal of the Association for Information Systems,"Virtual Reality, Mental Models, and Mindful Decision-Making",No Abstract,Siyuan Li,Siyuan Li,College of William & Mary,Virginia,United States
https://aisel.aisnet.org/jais/vol26/iss4/2,Journal of the Association for Information Systems,"Virtual Reality, Mental Models, and Mindful Decision-Making",No Abstract,"Shih-Lun ""Allen"" Tseng",Shih-Lun Allen Tseng,Cleveland State University,Ohio,United States
https://aisel.aisnet.org/jais/vol26/iss4/2,Journal of the Association for Information Systems,"Virtual Reality, Mental Models, and Mindful Decision-Making",No Abstract,Mary A. Peterson,Mary A. Peterson,University of Arizona,Arizona,United States
https://aisel.aisnet.org/jais/vol26/iss4/1,Journal of the Association for Information Systems,Empowering Marginalized Communities: A Framework for Social Inclusion,No Abstract,Israr Qureshi,Israr Qureshi,Australian National University,Australian Capital Territory,Australia
https://aisel.aisnet.org/jais/vol26/iss4/1,Journal of the Association for Information Systems,Empowering Marginalized Communities: A Framework for Social Inclusion,No Abstract,Babita Bhatt,Babita Bhatt,Australian National University,Australian Capital Territory,Australia
https://aisel.aisnet.org/jais/vol26/iss4/1,Journal of the Association for Information Systems,Empowering Marginalized Communities: A Framework for Social Inclusion,No Abstract,Shena Shaikh,Shena Shaikh,Indian Institute of Technology Bombay,Maharashtra,India
https://aisel.aisnet.org/jais/vol26/iss5/10,Journal of the Association for Information Systems,Digital Responsibility: Current Perspectives and Future Directions,No Abstract,Jan Recker,Jan Recker,University of Hamburg,Hamburg,Germany
https://aisel.aisnet.org/jais/vol26/iss5/10,Journal of the Association for Information Systems,Digital Responsibility: Current Perspectives and Future Directions,No Abstract,Sutirtha Chatterjee,Sutirtha Chatterjee,"University of Nevada, Las Vegas",Nevada,United States
https://aisel.aisnet.org/jais/vol26/iss5/10,Journal of the Association for Information Systems,Digital Responsibility: Current Perspectives and Future Directions,No Abstract,Janina Sundermeier,Janina Sundermeier,Freie Universität Berlin,Berlin,Germany
https://aisel.aisnet.org/jais/vol26/iss5/10,Journal of the Association for Information Systems,Digital Responsibility: Current Perspectives and Future Directions,No Abstract,Monideepa Tarafdar,Monideepa Tarafdar,University of Massachusetts Amherst,Massachusetts,United States
https://aisel.aisnet.org/jais/vol26/iss5/9,Journal of the Association for Information Systems,An Empirical Investigation of Cloud Computing and Environmental Performance of Nations: Implications for Shared Responsibility in Cloud Computing,No Abstract,Jooho Kim,Jooho Kim,"Baruch College, City University of New York",New York,United States
https://aisel.aisnet.org/jais/vol26/iss5/9,Journal of the Association for Information Systems,An Empirical Investigation of Cloud Computing and Environmental Performance of Nations: Implications for Shared Responsibility in Cloud Computing,No Abstract,Jiyong Park,Jiyong Park,University of Georgia,Georgia,United States
https://aisel.aisnet.org/jais/vol26/iss5/9,Journal of the Association for Information Systems,An Empirical Investigation of Cloud Computing and Environmental Performance of Nations: Implications for Shared Responsibility in Cloud Computing,No Abstract,Jason Dedrick,Jason Dedrick,Syracuse University,New York,United States
https://aisel.aisnet.org/jais/vol26/iss5/8,Journal of the Association for Information Systems,The Effects of IP Address Revelation on Location-Based Name-Calling and User Engagement: Evidence From a Chinese Online Platform,No Abstract,Yuxin Zhang,Yuxin Zhang,Wayne State University,Michigan,United States
https://aisel.aisnet.org/jais/vol26/iss5/8,Journal of the Association for Information Systems,The Effects of IP Address Revelation on Location-Based Name-Calling and User Engagement: Evidence From a Chinese Online Platform,No Abstract,Dafeng Xu,Dafeng Xu,University of Washington,Washington,United States
https://aisel.aisnet.org/jais/vol26/iss5/7,Journal of the Association for Information Systems,Navigating Value Conflicts: How Developers at Varied Levels of Moral Development Approach Decision-Making in Information Systems Development,No Abstract,Khalid Durani,Khalid Durani,University of Innsbruck,Tyrol,Austria
https://aisel.aisnet.org/jais/vol26/iss5/7,Journal of the Association for Information Systems,Navigating Value Conflicts: How Developers at Varied Levels of Moral Development Approach Decision-Making in Information Systems Development,No Abstract,Andreas Eckhardt,Andreas Eckhardt,University of Innsbruck,Tyrol,Austria
https://aisel.aisnet.org/jais/vol26/iss5/7,Journal of the Association for Information Systems,Navigating Value Conflicts: How Developers at Varied Levels of Moral Development Approach Decision-Making in Information Systems Development,No Abstract,Tim Kollmer,Tim Kollmer,University of Innsbruck,Tyrol,Austria
https://aisel.aisnet.org/jais/vol26/iss5/6,Journal of the Association for Information Systems,"Responsible AI Design: The Authenticity, Control, Transparency Theory",No Abstract,Andrea Rivera,Andrea Rivera,University of Hawaii at Manoa,Hawaii,United States
https://aisel.aisnet.org/jais/vol26/iss5/6,Journal of the Association for Information Systems,"Responsible AI Design: The Authenticity, Control, Transparency Theory",No Abstract,Kaveh Abhari,Kaveh Abhari,San Diego State University,California,United States
https://aisel.aisnet.org/jais/vol26/iss5/6,Journal of the Association for Information Systems,"Responsible AI Design: The Authenticity, Control, Transparency Theory",No Abstract,Bo Xiao,Bo Xiao,University of Hawaii at Manoa,Hawaii,United States
https://aisel.aisnet.org/jais/vol26/iss5/5,Journal of the Association for Information Systems,What Goals Drive Employees’ Information Systems Security Behaviors? A Mixed Methods Study of Employees’ Goals in the Workplace,No Abstract,Sebastian Schuetz,Sebastian Schuetz,University of Colorado Boulder,Colorado,United States
https://aisel.aisnet.org/jais/vol26/iss5/5,Journal of the Association for Information Systems,What Goals Drive Employees’ Information Systems Security Behaviors? A Mixed Methods Study of Employees’ Goals in the Workplace,No Abstract,Heiko Gewald,Heiko Gewald,Neu-Ulm University of Applied Sciences,Bavaria,Germany
https://aisel.aisnet.org/jais/vol26/iss5/5,Journal of the Association for Information Systems,What Goals Drive Employees’ Information Systems Security Behaviors? A Mixed Methods Study of Employees’ Goals in the Workplace,No Abstract,Allen Johnston,Allen Johnston,University of Alabama,Alabama,United States
https://aisel.aisnet.org/jais/vol26/iss5/5,Journal of the Association for Information Systems,What Goals Drive Employees’ Information Systems Security Behaviors? A Mixed Methods Study of Employees’ Goals in the Workplace,No Abstract,Jason Bennett Thatcher,Jason Bennett Thatcher,University of Colorado Boulder,Colorado,United States
https://aisel.aisnet.org/jais/vol26/iss5/4,Journal of the Association for Information Systems,CIO Structural Power and Corporate Social Performance,No Abstract,Cong Feng,Cong Feng,University of Mississippi,Mississippi,United States
https://aisel.aisnet.org/jais/vol26/iss5/4,Journal of the Association for Information Systems,CIO Structural Power and Corporate Social Performance,No Abstract,Pankaj C. Patel,Pankaj C. Patel,Villanova University,Pennsylvania,United States
https://aisel.aisnet.org/jais/vol26/iss5/4,Journal of the Association for Information Systems,CIO Structural Power and Corporate Social Performance,No Abstract,Scott Fay,Scott Fay,Syracuse University,New York,United States
https://aisel.aisnet.org/jais/vol26/iss5/4,Journal of the Association for Information Systems,CIO Structural Power and Corporate Social Performance,No Abstract,Huigang Liang,Huigang Liang,University of Memphis,Tennessee,United States
https://aisel.aisnet.org/jais/vol26/iss5/3,Journal of the Association for Information Systems,Unlocking the Power of User Tie Strength: A Multistudy on Cross-Platform Content Sharing Behaviors,No Abstract,Jie Su,Jie Su,Wuhan University,Hubei,China
https://aisel.aisnet.org/jais/vol26/iss5/3,Journal of the Association for Information Systems,Unlocking the Power of User Tie Strength: A Multistudy on Cross-Platform Content Sharing Behaviors,No Abstract,Xin (Robert) Luo,Xin Luo,University of New Mexico,New Mexico,United States
https://aisel.aisnet.org/jais/vol26/iss5/3,Journal of the Association for Information Systems,Unlocking the Power of User Tie Strength: A Multistudy on Cross-Platform Content Sharing Behaviors,No Abstract,Han Li,Han Li,University of New Mexico,New Mexico,United States
https://aisel.aisnet.org/jais/vol26/iss5/3,Journal of the Association for Information Systems,Unlocking the Power of User Tie Strength: A Multistudy on Cross-Platform Content Sharing Behaviors,No Abstract,Haowen Xiao,Haowen Xia,Hainan University,Hainan,China
https://aisel.aisnet.org/jais/vol26/iss5/2,Journal of the Association for Information Systems,From Links to Likes: Evidence From a Social Commerce Platform,No Abstract,Xiaoye Cheng,Xiaoye Cheng,University of Delaware,Delaware,United States
https://aisel.aisnet.org/jais/vol26/iss5/2,Journal of the Association for Information Systems,From Links to Likes: Evidence From a Social Commerce Platform,No Abstract,Hillol Bala,Hillol Bala,Indiana University,Indiana,United States
https://aisel.aisnet.org/jais/vol26/iss5/2,Journal of the Association for Information Systems,From Links to Likes: Evidence From a Social Commerce Platform,No Abstract,Xue (Jane) Tan,Xue Tan,Southern Methodist University,Texas,United States
https://aisel.aisnet.org/jais/vol26/iss5/1,Journal of the Association for Information Systems,GASP: A Graph Augmentation-Based Approach for Sign Prediction of Ties in Social Networks,No Abstract,Mukul Gupta,Mukul Gupta,Indian Institute of Management Indore,Madhya Pradesh,India
https://aisel.aisnet.org/jais/vol26/iss5/1,Journal of the Association for Information Systems,GASP: A Graph Augmentation-Based Approach for Sign Prediction of Ties in Social Networks,No Abstract,Samrat Gupta,Samrat Gupta,Indian Institute of Management Ahmedabad,Gujarat,India
https://aisel.aisnet.org/jais/vol26/iss5/1,Journal of the Association for Information Systems,GASP: A Graph Augmentation-Based Approach for Sign Prediction of Ties in Social Networks,No Abstract,Giri Kumar Tayi,Giri Kumar Tayi,"University at Albany, SUNY",New York,United States
